content,read,time,class_label
同志们，买证券,314,2021/1/15 14:05,Positive
上海贝岭和士兰微合并算了两只瘟股合并后叫贝微微,314,2021/1/15 14:14,Neutral
呵呵！,250,2021/1/15 14:19,Neutral
看来要红盘,230,2021/1/15 14:20,Positive
抢筹，换股完成，2020我们不一样！,274,2021/1/15 14:33,Neutral
加油啊 支付宝积分就看你了。。。,4792,2021/1/15 14:37,Positive
万事俱备，只欠东风,258,2021/1/15 14:39,Neutral
开始砸盘了，春季造反结束！,586,2021/1/15 14:47,Negative
尾盘不停吃货，大盘3200有戏,330,2021/1/15 14:51,Neutral
今天券商没卖力大盘就不好,278,2021/1/15 14:51,Neutral
"超短线开仓维力医疗603309。（15.50,2020,1,15,14:51",676,2021/1/15 14:54,Positive
今天开盘分歧有点大啊，上蹿下跳的，权重一直压盘，咋,289,2021/1/16 9:51,Neutral
反复提醒减仓就是为的让大家不要在高点往里冲,308,2021/1/16 9:55,Negative
你不要骗我了，我是不会进的,295,2021/1/16 10:04,Negative
黄色的线是什么？,556,2021/1/16 10:06,Neutral
过半数股票都在横盘待跌,253,2021/1/16 10:16,Negative
不管利好还是利空，大A都是不悲不喜，不卑不亢，不惊,285,2021/1/16 10:22,Neutral
脑子有病的分析师太多,250,2021/1/16 10:30,Negative
九阴白骨爪,237,2021/1/16 10:37,Neutral
年前不会上3100，鸣金收兵了，收手过节。行情结束了,277,2021/1/16 10:39,Negative
好多乌鸦啊！怕怕,264,2021/1/16 10:44,Negative
终于一泻千里！,255,2021/1/16 10:46,Negative
感觉大盘没想象中强,258,2021/1/16 10:48,Neutral
就不跌破3080[微笑],271,2021/1/16 10:50,Neutral
今天新高度一定会出现,269,2021/1/16 10:57,Positive
大盘在恢复，个股却开跌，这是什么狗屎情况？！,271,2021/1/16 10:58,Negative
补缺口就补，磨磨唧唧,287,2021/1/16 11:01,Negative
清仓一股不留,254,2021/1/16 11:03,Negative
任何利好都救不了你，大A,332,2021/1/16 11:05,Negative
银行，煤业，钢铁等业绩高分红的股票才值得投资。,288,2021/1/16 11:08,Neutral
早跌晚跌早晚都跌,275,2021/1/16 11:08,Negative
真佩服，今天砸盘收筹码，明天拉升出货，而且出奇一致,348,2021/1/16 11:09,Negative
鲁商发展果然想再次鲁莽有等今日吸量，诚迈科技还在迈,283,2021/1/16 11:09,Neutral
3050点的支撑无效就宣布春季躁动结束了,292,2021/1/16 11:10,Negative
庄股集体拉高出货我们也跟风出货，就是不高位接盘。气,335,2021/1/16 11:18,Negative
很多人在撤了，防节日间大利空，如美股暴跌。,325,2021/1/16 11:19,Negative
快快快快，落袋为安，过年了，快呀,294,2021/1/16 11:20,Negative
大盘再洗盘么，特么的,291,2021/1/16 11:24,Positive
进去下行通道了,265,2021/1/16 13:22,Negative
呵呵，适合建仓。,257,2021/1/16 13:25,Positive
今天两点半是拉还是砸，大家拜拜,317,2021/1/16 13:28,Negative
国家跳水队隆重登场,211,2021/1/16 13:31,Negative
大盘和创业板真是冰火两重天啊！,290,2021/1/16 13:48,Neutral
玛德，明明是去补缺口，磨磨唧唧忽悠人。,256,2021/1/16 13:59,Negative
黑色星期四行情开启！！！,238,2021/1/16 14:02,Negative
马上就有一根大的来了，先撤吧。,256,2021/1/16 14:02,Negative
大盘跌了,253,2021/1/16 14:02,Negative
这个时候最合适建仓布局了,340,2021/1/16 14:03,Positive
上证指数是怎么了？,294,2021/1/16 14:08,Neutral
又是3次破低点，明天继续跌,473,2021/1/16 14:11,Negative
北上量变要引起质变了，玛德。每天50，真有钱,414,2021/1/16 14:15,Neutral
3050的缺口留给明天了,297,2021/1/16 14:15,Negative
外资不停买。内资不停出,334,2021/1/16 14:16,Neutral
横了？动动呀,296,2021/1/16 14:17,Neutral
不去补缺口，干脆点上去,222,2021/1/16 14:21,Positive
泻了[大笑][大笑][大笑],254,2021/1/16 14:22,Negative
下跌启动早了，有问题,275,2021/1/16 14:23,Negative
必中公牛,710,2021/1/16 14:25,Positive
明天低开2988,440,2021/1/16 14:27,Negative
大盘涨跌股票一样不挣钱[滴汗],265,2021/1/16 14:30,Neutral
大盘指数能否收住3050点看明天，最强支撑3030点不会被,259,2021/1/16 14:31,Neutral
看来大家都提钱过年了，没有过多资金买入了。年前可能,283,2021/1/16 14:40,Positive
跑阿,256,2021/1/16 14:43,Negative
言辞激烈就是在讨骂、、、,297,2021/1/16 14:46,Neutral
3只黑乌鸦出现,301,2021/1/16 14:46,Negative
银行股已经连续2个星期带弱市场，不护盘，大家应该知,393,2021/1/16 14:50,Neutral
现在这个来来回回的行情还是基金靠谱…,222,2021/1/16 14:52,Neutral
过年了，没心思干活,300,2021/1/16 14:55,Neutral
买回猪肉和奥飞,326,2021/1/16 14:57,Neutral
必须回踩！！！！！！！！,228,2021/1/17 9:38,Negative
年前根本不会有资金进来，不会涨的,246,2021/1/17 9:41,Neutral
银行一拉就不好玩,224,2021/1/17 9:44,Neutral
看来回补缺口是在所难免了,234,2021/1/17 9:48,Negative
清仓过大年，快快快快，要绿了，感谢接盘侠,257,2021/1/17 9:50,Negative
这是要回3100啊，大型套子发放中，个股垃圾的不行……,214,2021/1/17 10:11,Negative
3200,239,2021/1/17 10:24,Neutral
直线拉升必跳水，记住这一点,237,2021/1/17 10:27,Negative
猜猜今天能否站上3100点！,229,2021/1/17 10:29,Neutral
严重脱离业绩基本面，回到2015年的老路，别看现在热乎,302,2021/1/17 10:43,Neutral
别傻了，你卖了股票钱想再回去买房吗？你觉得比你有钱,300,2021/1/17 10:46,Negative
快点跳水啊，全卖完了，吗的卖迟了，少赚一半,266,2021/1/17 10:51,Negative
A股到底能不能投资，我看不行,288,2021/1/17 10:52,Neutral
券商一拉就崩盘,294,2021/1/17 11:08,Negative
三刀流三千世界,480,2021/1/17 11:16,Neutral
要绿了。。。。。。。,290,2021/1/17 11:24,Negative
跳水开始砸盘了,245,2021/1/17 11:25,Negative
哈哈，A股尿性不改,286,2021/1/17 11:25,Neutral
都清仓吧，准备过年了！,286,2021/1/17 11:25,Negative
今天跳早了点,284,2021/1/17 11:26,Negative
可以先打20个块，再看看[大笑],251,2021/1/17 11:27,Neutral
早盘又靠证券拉高发套，之后跌跌不休,367,2021/1/17 11:27,Negative
缺口要补，这是技术。下午放量冲破3950这是信心。大盘,242,2021/1/17 11:29,Positive
高开低走，回补缺口,267,2021/1/17 11:30,Negative
我都忘了今天是周几了，刚刚一看股票才知道今天是周五,256,2021/1/17 13:01,Neutral
为啥不买星期六这样的十倍大牛股？因为傻逼就爱买0024,367,2021/1/17 13:08,Positive
马甲外资呢！外资迷惑散户，内资真实出逃,230,2021/1/17 13:12,Negative
大盘目前表现滞涨，只要近期再有一个向下的跳空缺口，,380,2021/1/17 13:17,Negative
重心下移等待补缺,198,2021/1/17 13:22,Negative
等着你们以更高的价格买回来，狗主力,201,2021/1/17 13:22,Positive
造型完美，跌30就完美收官，符合当前形势。,190,2021/1/17 13:25,Negative
大盘下午可能回补缺口，3050附近，大家系好安全带，不,184,2021/1/17 13:26,Negative
"大a,你真的[好困惑][好困惑][好困惑]",219,2021/1/17 13:27,Neutral
过年了，年前基本就是打折大甩卖，变现好过年，所以年,258,2021/1/17 13:28,Negative
整死散户的节奏,270,2021/1/17 13:29,Negative
上证3067点，已经进入底部区，可以考虑开仓。,1110,2021/1/17 13:34,Positive
一次跌到位多好,188,2021/1/17 13:34,Negative
北上资金一直在进，坚定持股,267,2021/1/17 13:45,Positive
平安护盘，可保平安,365,2021/1/17 13:50,Neutral
四连阴为哪般？,222,2021/1/17 13:53,Negative
也不想想解禁股多少，还敢炒这么高，多少钱都不够接盘,278,2021/1/17 13:54,Neutral
新华网还好格局一下，要不然又要重蹈模塑科技的覆辙了,290,2021/1/17 13:54,Neutral
今天不好好跌，下星期还得跌，真烦人光浪废时间！,230,2021/1/17 14:15,Negative
或将封板！,597,2021/1/17 14:15,Neutral
上证大盘目前所处的内外环境本质上无利空可言，最大利,275,2021/1/17 14:29,Neutral
下周还交易嘛,274,2021/1/17 14:29,Neutral
不想涨的股似乎永远都不咋涨，想涨的股要不让你高不可,259,2021/1/17 14:39,Neutral
感谢接盘侠，清仓，过大年,284,2021/1/17 14:51,Negative
天天高开低走黔馿技穷引散户高位接盘。特阴,261,2021/1/20 9:37,Negative
年后买才是机会，年前空仓,259,2021/1/20 9:40,Negative
已成跌势,270,2021/1/20 9:41,Negative
猜猜下午会怎么走？,402,2021/1/20 9:57,Neutral
3050缺口不补，心慌。向3050进发，下午不会有好事。出,285,2021/1/20 10:15,Negative
外资准入倒计时，又开始扫货了,264,2021/1/20 10:18,Positive
尼玛拉大盘，，，业绩雷已跌停潮了，快跑，A股没良心,283,2021/1/20 10:18,Negative
个股都趴着，指数红的离奇,281,2021/1/20 10:21,Positive
未买的管住钱，重仓逢高减减，轻仓的高出回落再接（就,292,2021/1/20 10:21,Negative
永泰能源强化监管责任落实,221,2021/1/20 10:33,Neutral
转发,267,2021/1/20 10:34,Neutral
不想动了！,246,2021/1/20 10:36,Neutral
目前个股跌停11只！看着跌停板就知道现在市场的生态并,522,2021/1/20 10:37,Negative
这种时候大基建应该要站出来了吧,304,2021/1/20 10:51,Neutral
纪念一下[滴汗],313,2021/1/20 10:54,Neutral
仙坛股份业绩是真是假 股价天天跌四连阴了,324,2021/1/20 11:16,Negative
二师兄在异动，现在上车龙大肉食还来得及[傲],313,2021/1/20 11:17,Positive
转发,295,2021/1/20 13:03,Neutral
涨吧使劲涨涨到5178.不买就不买,306,2021/1/20 13:26,Neutral
持币过节了,333,2021/1/20 13:27,Neutral
我要气炸了,328,2021/1/20 13:28,Neutral
尼玛，随时都准备要逃跑的样子，有意思吗？,272,2021/1/20 13:32,Negative
今天超低价股没涨的，许多明天会补涨停的。,290,2021/1/20 13:35,Positive
全仓创业板国产芯片板块[买入][买入][买入][买入][满,339,2021/1/20 13:47,Positive
抛的差不多了，继续拉起来！,304,2021/1/20 13:55,Positive
持股过节，给个惊喜,329,2021/1/20 14:01,Neutral
力合科技,344,2021/1/20 14:08,Neutral
全部清空。,454,2021/1/20 14:09,Negative
缺口还补不补，天天震荡,318,2021/1/20 14:10,Negative
中国股市的题材炒作太不健康了。,336,2021/1/20 14:21,Neutral
转发,329,2021/1/20 14:23,Neutral
到此为止,239,2021/1/20 14:40,Neutral
十日均线,268,2021/1/20 14:43,Positive
中国股市上涨与业绩没有任何关系，关键是与狗B庄家实,386,2021/1/20 14:48,Neutral
[毛估估][毛估估][毛估估][毛估估][毛估估],270,2021/1/20 14:57,Negative
呵呵,341,2021/1/21 9:37,Neutral
今天深蹲一下,270,2021/1/21 9:41,Neutral
钢铁煤炭贵金属常年不动，能来一波上涨吗？,331,2021/1/21 9:42,Neutral
过年几天是要大跌的,296,2021/1/21 9:42,Negative
最近都是高开低走,273,2021/1/21 9:43,Negative
看谁跑的快,286,2021/1/21 9:53,Negative
今天又是个加仓的机会,317,2021/1/21 9:58,Positive
怎么回事，糙,312,2021/1/21 10:01,Negative
牛皮，再来一个点,313,2021/1/21 10:01,Neutral
趋势走坏，持币过节,300,2021/1/21 10:02,Negative
只差16个点就补上缺口了。加油,309,2021/1/21 10:02,Negative
幸亏早上开盘就跑了，清仓了，安心过节,299,2021/1/21 10:08,Negative
加油，波罗的海已经在地下等你了,274,2021/1/21 10:13,Negative
挣钱吃药！,333,2021/1/21 10:14,Neutral
今天要套一批人了,316,2021/1/21 10:17,Negative
盘口说：大盘在垃圾周震荡，券商板块不为所动！,3412,2021/1/21 10:22,Neutral
如果缺口补上了，下午得涨一波！,293,2021/1/21 10:28,Neutral
跌1.5%也是正常的，不过个股可能普遍就是跌3%了，,234,2021/1/21 10:30,Negative
今天补缺口[微笑][微笑][微笑],217,2021/1/21 10:33,Negative
连续跌,159,2021/1/21 10:35,Negative
叫你们过年。,193,2021/1/21 10:36,Neutral
就这样了，别在做梦啦,224,2021/1/21 10:39,Neutral
妈的太可怕了吧,304,2021/1/21 10:41,Neutral
是打算补缺口了，,261,2021/1/21 10:41,Negative
干到3051再回来,265,2021/1/21 10:41,Negative
今天大盘先补缺口，之后再看吧,310,2021/1/21 10:42,Negative
二千九,320,2021/1/21 10:42,Neutral
到现在居然还有认为这是要补3050缺口的，真他吗天真无,331,2021/1/21 10:43,Negative
快点跌不就完了嘛，赶紧把缺口补上，这么磨磨唧唧的,241,2021/1/21 10:44,Negative
还有六个点抄底,227,2021/1/21 10:44,Positive
快了，快了！！还差五个点,223,2021/1/21 10:46,Neutral
我艹，猛呀，,262,2021/1/21 10:49,Neutral
拭目以待，王者归来！,329,2021/1/21 10:50,Neutral
叫散户们持股过节，北上资金好流出，这个计策高，散户,293,2021/1/21 10:50,Negative
别磨蹭，痛痛快快把缺口补了！,267,2021/1/21 10:50,Negative
都在等补缺口[微笑][微笑][微笑][微笑][鼓掌][鼓掌][,235,2021/1/21 10:59,Negative
缺口补了我是你孙子，不补你是我孙子！,347,2021/1/21 11:01,Negative
恭喜浙商市值跌破980亿,287,2021/1/21 11:02,Negative
下午引体向上是必然动作整晕,551,2021/1/21 11:06,Positive
大盘熄火了,299,2021/1/21 11:08,Negative
今天缺口要补完，不补完大家去找主力，我过年去主力家,288,2021/1/21 11:11,Negative
蜻蜓点水缺口不破强势依旧下午看红！,424,2021/1/21 11:19,Positive
在等新韭菜，下午继续割，年终发奖金，发工资，给大A,385,2021/1/21 11:28,Negative
感觉这一次3050还是会顶不住的还是观望安全,424,2021/1/21 11:30,Negative
熊市来临，20日均线跌漏赶快跑,318,2021/1/21 13:12,Negative
远离毒品，远离GS,249,2021/1/21 13:20,Negative
股市猛于虎远离股市，就是远离了痛苦！,266,2021/1/21 13:21,Negative
死气沉沉的大盘！,252,2021/1/21 13:25,Negative
过年了，个个都要用钱，没得玩,264,2021/1/21 13:36,Neutral
尾盘还要跌,250,2021/1/21 13:41,Negative
券商就是个空军集中营！,279,2021/1/21 13:41,Negative
A股控盘着你对得起投资者吗,285,2021/1/21 13:44,Negative
跌啊，太假了，就是不下去,226,2021/1/21 13:44,Negative
3050准备满仓干,357,2021/1/21 13:45,Positive
千股跌停的节奏。,255,2021/1/21 13:46,Negative
赶紧把缺口补了吧！,280,2021/1/21 13:48,Negative
该死的股市,250,2021/1/21 13:49,Negative
要补3050缺口！,258,2021/1/21 13:49,Negative
这几天落袋为安了吗？,305,2021/1/21 13:50,Negative
要营造欢乐祥和的节日氛围啊，不能这麽跌的！,389,2021/1/21 13:52,Neutral
2月中旬进厂场，二会中间出。哈哈哈哈,275,2021/1/21 13:54,Negative
还留一线年前下洗，再上冲！！！,243,2021/1/21 13:58,Positive
北上资金出逃，完了,398,2021/1/21 14:04,Negative
跌的一点反抗都没有,251,2021/1/21 14:07,Negative
散户投资者一年比一年人数小了！说明什么问题呢？,283,2021/1/21 14:08,Neutral
如果股价到30是全社会对这一品牌的认可，但是8元股价,292,2021/1/21 14:14,Neutral
3053缺口补上了,272,2021/1/21 14:14,Negative
2925的缺口也要补吗？,298,2021/1/21 14:20,Negative
收盘3065,229,2021/1/21 14:21,Neutral
几亿人天天盯着一个缺口看何时补，累不累？,319,2021/1/21 14:26,Negative
啥个国家的外资,271,2021/1/21 14:26,Neutral
手贱  割肉啊割肉啊    啊啊啊a,290,2021/1/21 14:35,Negative
尾盘再度杀下去,303,2021/1/21 14:44,Negative
猜测一下，明天一根阴棒结束本年度交易,314,2021/1/21 14:45,Negative
这是大调整，不是大跌,259,2021/1/21 14:50,Negative
今天不补那明天跳空低开补,256,2021/1/21 14:52,Negative
年前要上演千股跌停吗？,291,2021/1/21 14:55,Negative
第三个衰竭性缺口，既然补掉，说明衰竭成立，明天反弹,873,2021/1/21 14:56,Negative
明天一个低开，就把3050补上了,323,2021/1/21 14:57,Negative
飞流直线800点补全仓，放10年长线,302,2021/1/21 14:58,Positive
大盘老实了,294,2021/1/21 14:58,Neutral
今天只是预演，明天见,289,2021/1/21 14:59,Neutral
李大宵呢,270,2021/1/22 9:32,Neutral
东山精密依然可低位加仓,1684,2021/1/22 9:33,Positive
春节将开启断崖式下跌，能清仓的清仓，离开癌股才是王,386,2021/1/22 9:33,Negative
注定2020年不是一般年[哭],327,2021/1/22 9:35,Neutral
A股不适宜长期投资，也不支持长期投资，这走势放进去,324,2021/1/22 9:36,Neutral
破3000是指日可待了[哭],320,2021/1/22 9:36,Negative
破3000.在之下过年吧。,265,2021/1/22 9:37,Negative
中国的股市真是亏先人……,216,2021/1/22 9:40,Negative
红的一年，被机构炸坏？,272,2021/1/22 9:41,Negative
今天的跌幅不知要涨多久,262,2021/1/22 9:41,Negative
老司机发车了，准备好火箭发射,232,2021/1/22 9:43,Positive
跳水，直击3000,250,2021/1/22 9:46,Negative
缺口补了还跌？[亏大了],293,2021/1/22 9:47,Negative
还要降100个点，补缺口,229,2021/1/22 9:50,Negative
